Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
LMFAW,"LM Funding America, Inc.",0.01,0,n/a,2015,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/lmfaw
LOGC,"LogicBio Therapeutics, Inc.",14.02,307567942,n/a,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/logc
LOGI,Logitech International S.A.,33.43,5538354953,n/a,1997,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/logi
LOGM,"LogMein, Inc.",88.4,4526080000,n/a,2009,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/logm
CNCR,Loncar Cancer Immunotherapy ETF,21.13,44373000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cncr
CHNA,Loncar China BioPharma ETF,22.4586,2245860,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/chna
LONE,Lonestar Resources US Inc.,6.54,161126810.6,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/lone
LOAC,Longevity Acquisition Corporation,9.85,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/loac
LOACR,Longevity Acquisition Corporation,0.2113,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/loacr
LOACU,Longevity Acquisition Corporation,10.2,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/loacu
LOACW,Longevity Acquisition Corporation,0.15,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/loacw
LOOP,"Loop Industries, Inc.",7.62,257599479.7,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/loop
LORL,"Loral Space and Communications, Inc.",39.75,1229576852,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/lorl
LOXO,"Loxo Oncology, Inc.",133.45,4085509829,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/loxo
LPLA,LPL Financial Holdings Inc.,60.13,5213989974,n/a,2010,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/lpla
LRAD,LRAD Corporation,2.65,87282310.65,n/a,n/a,Consumer Non-Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/lrad
LYTS,LSI Industries Inc.,4.36,113470116.2,n/a,1985,Consumer Durables,Building Products,https://www.nasdaq.com/symbol/lyts
LULU,lululemon athletica inc.,133.62,17687409546,n/a,2007,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/lulu
LITE,Lumentum Holdings Inc.,45.12,2926218165,n/a,n/a,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/lite
LMNX,Luminex Corporation,29.3,1306194205,n/a,2000,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/lmnx
LUNA,Luna Innovations Incorporated,3.45,96380583.45,n/a,2006,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/luna
LBC,Luther Burbank Corporation,9.88,558700306.3,n/a,2003,Finance,Major Banks,https://www.nasdaq.com/symbol/lbc
MBTF,M B T Financial Corp,10.74,246847311.5,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/mbtf
MCBC,Macatawa Bank Corporation,9.41,320074741.8,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/mcbc
MFNC,Mackinac Financial Corporation,14.235,152495925.1,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/mfnc
MTSI,"MACOM Technology Solutions Holdings, Inc.",17.58,1146081636,n/a,2012,Technology,Semiconductors,https://www.nasdaq.com/symbol/mtsi
MGNX,"MacroGenics, Inc.",15.67,662199783.6,n/a,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mgnx
MDGL,"Madrigal Pharmaceuticals, Inc.",115.16,1772693464,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mdgl
MAGS,Magal Security Systems Ltd.,5.19,119592401.9,n/a,1993,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/mags
MGLN,"Magellan Health, Inc.",55.15,1337667331,n/a,n/a,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/mgln
MGTA,"Magenta Therapeutics, Inc.",8.77,290738997,n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mgta
MGIC,Magic Software Enterprises Ltd.,7.92,386159368.3,n/a,1991,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mgic
MNGA,"MagneGas Applied Technology Solutions, Inc.",0.2968,40876046.31,n/a,n/a,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/mnga
MGYR,"Magyar Bancorp, Inc.",12.4783,72633014.81,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/mgyr
MHLD,"Maiden Holdings, Ltd.",2.36,195744859.3,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/mhld
MMYT,MakeMyTrip Limited,25.28,2578095657,n/a,2010,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/mmyt
MBUU,"Malibu Boats, Inc.",43.76,911300512.2,n/a,2014,Capital Goods,Marine Transportation,https://www.nasdaq.com/symbol/mbuu
MLVF,"Malvern Bancorp, Inc.",20.37,133936396.2,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/mlvf
MAMS,"MAM Software Group, Inc.",8.5,107040797.5,n/a,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mams
TUSK,"Mammoth Energy Services, Inc.",23.88,1068765591,n/a,2016,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/tusk
RPIBC,Managed Portfolio Series,100.03,25007500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rpibc
MANH,"Manhattan Associates, Inc.",48.26,3155164914,n/a,1998,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/manh
LOAN,"Manhattan Bridge Capital, Inc",5.92,56514611.04,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/loan
MNTX,"Manitex International, Inc.",6.31,123816018.9,n/a,n/a,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/mntx
MTEX,"Mannatech, Incorporated",20.99,49982311.56,n/a,n/a,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/mtex
MNKD,MannKind Corporation,1.73,276103801.3,n/a,2004,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mnkd
MANT,ManTech International Corporation,53.9,2141575498,n/a,2002,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/mant
MARA,"Marathon Patent Group, Inc.",0.58,14801565.2,n/a,n/a,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/mara
MCHX,"Marchex, Inc.",3.02,126787950.3,n/a,2004,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/mchx
MRIN,Marin Software Incorporated,2.98,17260160,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/mrin
MARPS,Marine Petroleum Trust,2.08,4160000,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/marps
MRNS,"Marinus Pharmaceuticals, Inc.",4.52,183173058.8,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mrns
MRKR,"Marker Therapeutics, Inc.",7.15,324400469.3,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mrkr
MKTX,"MarketAxess Holdings, Inc.",221.99,8345181052,n/a,2004,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/mktx
MRLN,Marlin Business Services Corp.,25,310015200,n/a,2003,Finance,Major Banks,https://www.nasdaq.com/symbol/mrln
MAR,Marriott International,113.5,38718289050,n/a,n/a,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/mar
MBII,"Marrone Bio Innovations, Inc.",1.35,149432218.2,n/a,2013,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/mbii
MRTN,"Marten Transport, Ltd.",17.81,969984676.4,n/a,1986,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/mrtn
MMLP,Martin Midstream Partners L.P.,11.13,434473317.8,n/a,2002,Energy,Oil Refining/Marketing,https://www.nasdaq.com/symbol/mmlp
MRVL,Marvell Technology Group Ltd.,15.5,10205200000,n/a,2000,Technology,Semiconductors,https://www.nasdaq.com/symbol/mrvl
MASI,Masimo Corporation,108.27,5737853750,n/a,2007,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/masi
MCFT,"MasterCraft Boat Holdings, Inc.",24.48,458300361.6,n/a,2015,Capital Goods,Marine Transportation,https://www.nasdaq.com/symbol/mcft
MTCH,"Match Group, Inc.",38.42,10684069153,n/a,2015,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/mtch
MTLS,Materialise NV,14.25,241395997.5,16940070,2014,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mtls
MTRX,Matrix Service Company,19.95,540081512.3,n/a,1990,Basic Industries,Engineering & Construction,https://www.nasdaq.com/symbol/mtrx
MAT,"Mattel, Inc.",13.56,4680244672,n/a,n/a,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/mat
MATW,Matthews International Corporation,40,1282935760,n/a,1994,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/matw
MXIM,"Maxim Integrated Products, Inc.",54.82,15188586808,n/a,1988,Technology,Semiconductors,https://www.nasdaq.com/symbol/mxim
MXWL,"Maxwell Technologies, Inc.",2.26,103662059.7,n/a,n/a,Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/mxwl
MZOR,Mazor Robotics Ltd.,58.29,1005570291,17251163,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/mzor
MBFI,MB Financial Inc.,43.12,3632293576,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/mbfi
MBFIO,MB Financial Inc.,23.9699,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/mbfio
MGRC,McGrath RentCorp,51.68,1249082396,n/a,1984,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/mgrc
MDCA,MDC Partners Inc.,2.5,124837737.5,n/a,n/a,Technology,Advertising,https://www.nasdaq.com/symbol/mdca
MDRR,"Medalist Diversified REIT, Inc.",9.19,0,n/a,2018,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/mdrr
MFIN,Medallion Financial Corp.,5.75,140530299,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/mfin
MFINL,Medallion Financial Corp.,25.6297,0,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/mfinl
MTBC,"Medical Transcription Billing, Corp.",4.83,57137731.14,n/a,2014,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mtbc
MTBCP,"Medical Transcription Billing, Corp.",26.24,24384805.76,n/a,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mtbcp
MNOV,"MediciNova, Inc.",9.57,400804098.4,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mnov
MDSO,"Medidata Solutions, Inc.",75.56,4623550553,n/a,2009,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mdso
MDGS,Medigus Ltd.,3.45,6737763.75,1952975,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/mdgs
MDGSW,Medigus Ltd.,0.75,0,n/a,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/mdgsw
MDWD,MediWound Ltd.,5.68,154375805.5,n/a,2014,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/mdwd
MEDP,"Medpace Holdings, Inc.",61.4,2186150930,n/a,2016,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/medp
MEIP,"MEI Pharma, Inc.",2.8,199151243.2,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/meip
MGTX,MeiraGTx Holdings plc,13.92,378403117.4,n/a,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/mgtx
MLCO,Melco Resorts & Entertainment Limited,18.6,4496299904,241736554,n/a,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/mlco
MLNT,"Melinta Therapeutics, Inc.",2.15,120443546.1,n/a,2012,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mlnt
MLNX,"Mellanox Technologies, Ltd.",94.57,5061456476,n/a,2007,Technology,Semiconductors,https://www.nasdaq.com/symbol/mlnx
MELR,"Melrose Bancorp, Inc.",19.35,50283374.4,n/a,2014,Finance,Major Banks,https://www.nasdaq.com/symbol/melr
MNLO,Menlo Therapeutics Inc.,5.66,130055468.7,n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mnlo
MTSL,MER Telemanagement Solutions Ltd.,1.7048,5616161.85,n/a,1997,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/mtsl
MELI,"MercadoLibre, Inc.",354.85,16040234516,n/a,2007,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/meli
AMTB,Mercantil Bank Holding Corporation,15.1,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/amtb
AMTBB,Mercantil Bank Holding Corporation,14,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/amtbb
MBWM,Mercantile Bank Corporation,29.68,492997681.1,n/a,1998,Finance,Major Banks,https://www.nasdaq.com/symbol/mbwm
MERC,Mercer International Inc.,12.13,790896147.9,n/a,n/a,Basic Industries,Paper,https://www.nasdaq.com/symbol/merc
MBIN,Merchants Bancorp,21.85,626964686.6,n/a,2017,Finance,Major Banks,https://www.nasdaq.com/symbol/mbin
MRCY,Mercury Systems Inc,49.03,2373111081,n/a,1998,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/mrcy
EBSB,"Meridian Bancorp, Inc.",15.38,832940273.7,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ebsb
VIVO,Meridian Bioscience Inc.,18.71,793358483.5,n/a,1986,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/vivo
MRBK,Meridian Corporation,16.98,108541033.3,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/mrbk
MMSI,"Merit Medical Systems, Inc.",61.54,3374459867,n/a,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/mmsi
MACK,"Merrimack Pharmaceuticals, Inc.",4.42,58975105.28,n/a,2012,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mack
MRSN,"Mersana Therapeutics, Inc.",5.22,121012503.8,n/a,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mrsn
MRUS,Merus N.V.,11.9,269330320,n/a,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mrus
MESA,"Mesa Air Group, Inc.",10.63,253496001.8,n/a,2018,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/mesa
MLAB,"Mesa Laboratories, Inc.",217.67,838646594.5,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/mlab
MESO,Mesoblast Limited,4.66,36420346.5,7815525,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/meso
CASH,"Meta Financial Group, Inc.",21.05,829516044.9,n/a,1993,Finance,Savings Institutions,https://www.nasdaq.com/symbol/cash
MEOH,Methanex Corporation,55.38,4317057520,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/meoh
MGEE,MGE Energy Inc.,64.68,2242350172,n/a,n/a,Energy,Electric Utilities: Central,https://www.nasdaq.com/symbol/mgee
MGPI,"MGP Ingredients, Inc.",64.95,1094824089,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/mgpi
MBOT,Microbot Medical Inc. ,1.82,5415730.32,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/mbot
MCHP,Microchip Technology Incorporated,74.48,17615239775,n/a,1993,Technology,Semiconductors,https://www.nasdaq.com/symbol/mchp
MU,"Micron Technology, Inc.",36.88,41831338230,n/a,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/mu
MSFT,Microsoft Corporation,108.52,8.33023E+11,n/a,1986,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/msft
MSTR,MicroStrategy Incorporated,126.71,1453033494,n/a,1998,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mstr
MVIS,"Microvision, Inc.",0.785,73062574.26,n/a,1996,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/mvis
MICT,"MICT, Inc.",0.3964,3703214.386,n/a,n/a,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/mict
MPB,Mid Penn Bancorp,25.31,213892101.8,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/mpb
MTP,Midatech Pharma PLC,0.2392,695170.4552,2906231,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mtp
MCEP,"Mid-Con Energy Partners, LP",0.9911,30165242.5,n/a,2011,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/mcep
MBCN,Middlefield Banc Corp.,44.41,143618564.8,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/mbcn
MSEX,Middlesex Water Company,51.97,852218611.6,n/a,n/a,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/msex
MSBI,"Midland States Bancorp, Inc.",23.69,560867241.1,n/a,2016,Finance,Major Banks,https://www.nasdaq.com/symbol/msbi
MSVB,"Mid-Southern Bancorp, Inc.",12.25,43741687.5,n/a,2018,Finance,Savings Institutions,https://www.nasdaq.com/symbol/msvb
MOFG,"MidWestOne Financial Group, Inc.",27.21,332536321.5,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/mofg
MIME,Mimecast Limited,35.94,2158679279,n/a,2015,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mime
MNDO,MIND C.T.I. Ltd.,2.239,43229308.9,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/mndo
MB,"MINDBODY, Inc.",26.7,1279440664,n/a,2015,Technology,EDP Services,https://www.nasdaq.com/symbol/mb
NERV,"Minerva Neurosciences, Inc",7.81,303586157.3,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/nerv
MGEN,"Miragen Therapeutics, Inc.",3.28,101153438.6,n/a,2014,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/mgen
MRTX,"Mirati Therapeutics, Inc.",38.7,1258370787,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mrtx
MSON,"MISONIX, Inc.",16.13,153772177.4,n/a,1992,Capital Goods,Medical Specialities,https://www.nasdaq.com/symbol/mson
MIND,"Mitcham Industries, Inc.",3.69,44720582.31,n/a,1994,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/mind
MINDP,"Mitcham Industries, Inc.",22.45,0,n/a,n/a,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/mindp
MITK,"Mitek Systems, Inc.",9.08,344687913.9,n/a,n/a,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/mitk
MKSI,"MKS Instruments, Inc.",75.8,4092147441,n/a,1999,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/mksi
MMAC,"MMA Capital Management, LLC",27,156625515,n/a,n/a,Finance,Real Estate,https://www.nasdaq.com/symbol/mmac
MINI,"Mobile Mini, Inc.",37.05,1655855124,n/a,1994,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/mini
MOBL,"MobileIron, Inc.",4.77,503495895.2,n/a,2014,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mobl
MMDM,Modern Media Acquisition Corp.,10.14,63623713.92,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/mmdm
MMDMR,Modern Media Acquisition Corp.,0.36,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/mmdmr
MMDMU,Modern Media Acquisition Corp.,10.75,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/mmdmu
MMDMW,Modern Media Acquisition Corp.,0.37,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/mmdmw
MOGO,Mogo Finance Technology Inc.,2.73,62769434.91,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/mogo
MTEM,"Molecular Templates, Inc.",4.71,171896706.4,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mtem
MBRX,"Moleculin Biotech, Inc.",1.31,35539658.1,n/a,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mbrx
MNTA,"Momenta Pharmaceuticals, Inc.",11.17,877514753.2,n/a,2004,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/mnta
MOMO,Momo Inc.,31.69,4718783288,148904490,2014,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/momo
MKGI,"Monaker Group, Inc.",1.3458,12248066.58,n/a,n/a,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/mkgi
MCRI,"Monarch Casino & Resort, Inc.",39.3,703236440.1,n/a,1993,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/mcri
MDLZ,"Mondelez International, Inc.",44.47,64652060905,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/mdlz
MGI,"Moneygram International, Inc.",2.08,115679930.1,n/a,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/mgi
MDB,"MongoDB, Inc.",83.73,4372036470,n/a,2017,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mdb
MPWR,"Monolithic Power Systems, Inc.",126.84,5379538080,n/a,2004,Technology,Semiconductors,https://www.nasdaq.com/symbol/mpwr
TYPE,Monotype Imaging Holdings Inc.,16.66,692097883.4,n/a,2007,Technology,EDP Services,https://www.nasdaq.com/symbol/type
MNRO,"Monro, Inc. ",81.36,2683862512,n/a,1991,Consumer Services,Automotive Aftermarket,https://www.nasdaq.com/symbol/mnro
MRCC,Monroe Capital Corporation,11.29,230819127.6,n/a,2012,n/a,n/a,https://www.nasdaq.com/symbol/mrcc
MRCCL,Monroe Capital Corporation,24.85,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mrccl
MNST,Monster Beverage Corporation,57.83,31977878106,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/mnst
MORN,"Morningstar, Inc.",117.21,5000183054,n/a,2005,Finance,Investment Managers,https://www.nasdaq.com/symbol/morn
